x     v
0.000000e+00      0.000000e+00
1.111111e-01      5.055061e-01
2.222222e-01      6.046011e-01
3.333333e-01      5.699085e-01
4.444444e-01      4.911738e-01
5.555556e-01      3.979409e-01
6.666667e-01      2.999352e-01
7.777778e-01      2.003584e-01
8.888889e-01      1.002643e-01
1.000000e+00      0.000000e+00
