x     v
2.790279e-02      2.155797e-01
2.800280e-02      2.162359e-01
2.810281e-02      2.168913e-01
2.820282e-02      2.175460e-01
2.830283e-02      2.182000e-01
2.840284e-02      2.188532e-01
2.850285e-02      2.195056e-01
2.860286e-02      2.201573e-01
2.870287e-02      2.208082e-01
2.880288e-02      2.214584e-01
2.890289e-02      2.221078e-01
2.900290e-02      2.227565e-01
2.910291e-02      2.234045e-01
2.920292e-02      2.240517e-01
2.930293e-02      2.246981e-01
2.940294e-02      2.253438e-01
2.950295e-02      2.259887e-01
2.960296e-02      2.266330e-01
2.970297e-02      2.272764e-01
2.980298e-02      2.279191e-01
2.990299e-02      2.285611e-01
3.000300e-02      2.292023e-01
3.010301e-02      2.298428e-01
3.020302e-02      2.304826e-01
3.030303e-02      2.311216e-01
3.040304e-02      2.317599e-01
3.050305e-02      2.323974e-01
3.060306e-02      2.330342e-01
3.070307e-02      2.336703e-01
3.080308e-02      2.343056e-01
3.090309e-02      2.349402e-01
3.100310e-02      2.355741e-01
3.110311e-02      2.362072e-01
3.120312e-02      2.368396e-01
3.130313e-02      2.374712e-01
3.140314e-02      2.381022e-01
3.150315e-02      2.387324e-01
3.160316e-02      2.393618e-01
3.170317e-02      2.399906e-01
3.180318e-02      2.406186e-01
3.190319e-02      2.412459e-01
3.200320e-02      2.418724e-01
3.210321e-02      2.424983e-01
3.220322e-02      2.431234e-01
3.230323e-02      2.437477e-01
3.240324e-02      2.443714e-01
3.250325e-02      2.449943e-01
3.260326e-02      2.456165e-01
3.270327e-02      2.462380e-01
3.280328e-02      2.468588e-01
3.290329e-02      2.474788e-01
3.300330e-02      2.480982e-01
3.310331e-02      2.487168e-01
3.320332e-02      2.493347e-01
3.330333e-02      2.499518e-01
3.340334e-02      2.505683e-01
3.350335e-02      2.511840e-01
3.360336e-02      2.517991e-01
3.370337e-02      2.524134e-01
3.380338e-02      2.530270e-01
3.390339e-02      2.536398e-01
3.400340e-02      2.542520e-01
3.410341e-02      2.548635e-01
3.420342e-02      2.554742e-01
3.430343e-02      2.560842e-01
3.440344e-02      2.566936e-01
3.450345e-02      2.573022e-01
3.460346e-02      2.579101e-01
3.470347e-02      2.585173e-01
3.480348e-02      2.591238e-01
3.490349e-02      2.597296e-01
3.500350e-02      2.603346e-01
3.510351e-02      2.609390e-01
3.520352e-02      2.615427e-01
3.530353e-02      2.621457e-01
3.540354e-02      2.627479e-01
3.550355e-02      2.633495e-01
3.560356e-02      2.639504e-01
3.570357e-02      2.645505e-01
3.580358e-02      2.651500e-01
3.590359e-02      2.657487e-01
3.600360e-02      2.663468e-01
3.610361e-02      2.669442e-01
3.620362e-02      2.675408e-01
3.630363e-02      2.681368e-01
3.640364e-02      2.687321e-01
3.650365e-02      2.693267e-01
3.660366e-02      2.699206e-01
3.670367e-02      2.705138e-01
3.680368e-02      2.711063e-01
3.690369e-02      2.716981e-01
3.700370e-02      2.722892e-01
3.710371e-02      2.728796e-01
3.720372e-02      2.734693e-01
3.730373e-02      2.740584e-01
3.740374e-02      2.746468e-01
3.750375e-02      2.752344e-01
3.760376e-02      2.758214e-01
3.770377e-02      2.764077e-01
3.780378e-02      2.769933e-01
3.790379e-02      2.775782e-01
3.800380e-02      2.781625e-01
3.810381e-02      2.787460e-01
3.820382e-02      2.793289e-01
3.830383e-02      2.799111e-01
3.840384e-02      2.804926e-01
3.850385e-02      2.810734e-01
3.860386e-02      2.816536e-01
3.870387e-02      2.822331e-01
3.880388e-02      2.828118e-01
3.890389e-02      2.833899e-01
3.900390e-02      2.839674e-01
3.910391e-02      2.845441e-01
3.920392e-02      2.851202e-01
3.930393e-02      2.856956e-01
3.940394e-02      2.862703e-01
3.950395e-02      2.868444e-01
3.960396e-02      2.874178e-01
3.970397e-02      2.879905e-01
3.980398e-02      2.885625e-01
3.990399e-02      2.891339e-01
4.000400e-02      2.897046e-01
4.010401e-02      2.902746e-01
4.020402e-02      2.908439e-01
4.030403e-02      2.914126e-01
4.040404e-02      2.919806e-01
4.050405e-02      2.925480e-01
4.060406e-02      2.931146e-01
4.070407e-02      2.936807e-01
4.080408e-02      2.942460e-01
4.090409e-02      2.948107e-01
4.100410e-02      2.953747e-01
4.110411e-02      2.959381e-01
4.120412e-02      2.965007e-01
4.130413e-02      2.970628e-01
4.140414e-02      2.976241e-01
4.150415e-02      2.981848e-01
4.160416e-02      2.987449e-01
4.170417e-02      2.993043e-01
4.180418e-02      2.998630e-01
4.190419e-02      3.004211e-01
4.200420e-02      3.009785e-01
4.210421e-02      3.015352e-01
4.220422e-02      3.020913e-01
4.230423e-02      3.026467e-01
4.240424e-02      3.032015e-01
4.250425e-02      3.037557e-01
4.260426e-02      3.043091e-01
4.270427e-02      3.048620e-01
4.280428e-02      3.054141e-01
4.290429e-02      3.059656e-01
4.300430e-02      3.065165e-01
4.310431e-02      3.070667e-01
4.320432e-02      3.076163e-01
4.330433e-02      3.081652e-01
4.340434e-02      3.087135e-01
4.350435e-02      3.092611e-01
4.360436e-02      3.098081e-01
4.370437e-02      3.103544e-01
4.380438e-02      3.109001e-01
4.390439e-02      3.114451e-01
4.400440e-02      3.119895e-01
4.410441e-02      3.125332e-01
4.420442e-02      3.130763e-01
4.430443e-02      3.136188e-01
4.440444e-02      3.141606e-01
4.450445e-02      3.147018e-01
4.460446e-02      3.152423e-01
4.470447e-02      3.157822e-01
4.480448e-02      3.163215e-01
4.490449e-02      3.168601e-01
4.500450e-02      3.173981e-01
4.510451e-02      3.179354e-01
4.520452e-02      3.184721e-01
4.530453e-02      3.190082e-01
4.540454e-02      3.195436e-01
4.550455e-02      3.200784e-01
4.560456e-02      3.206126e-01
4.570457e-02      3.211461e-01
4.580458e-02      3.216790e-01
4.590459e-02      3.222112e-01
4.600460e-02      3.227429e-01
4.610461e-02      3.232739e-01
4.620462e-02      3.238042e-01
4.630463e-02      3.243340e-01
4.640464e-02      3.248631e-01
4.650465e-02      3.253915e-01
4.660466e-02      3.259194e-01
4.670467e-02      3.264466e-01
4.680468e-02      3.269732e-01
4.690469e-02      3.274992e-01
4.700470e-02      3.280245e-01
4.710471e-02      3.285492e-01
4.720472e-02      3.290733e-01
4.730473e-02      3.295968e-01
4.740474e-02      3.301196e-01
4.750475e-02      3.306419e-01
4.760476e-02      3.311635e-01
4.770477e-02      3.316844e-01
4.780478e-02      3.322048e-01
4.790479e-02      3.327245e-01
4.800480e-02      3.332437e-01
4.810481e-02      3.337622e-01
4.820482e-02      3.342800e-01
4.830483e-02      3.347973e-01
4.840484e-02      3.353140e-01
4.850485e-02      3.358300e-01
4.860486e-02      3.363454e-01
4.870487e-02      3.368602e-01
4.880488e-02      3.373744e-01
4.890489e-02      3.378880e-01
4.900490e-02      3.384009e-01
4.910491e-02      3.389133e-01
4.920492e-02      3.394250e-01
4.930493e-02      3.399361e-01
4.940494e-02      3.404466e-01
4.950495e-02      3.409565e-01
4.960496e-02      3.414658e-01
4.970497e-02      3.419745e-01
4.980498e-02      3.424826e-01
4.990499e-02      3.429901e-01
5.000500e-02      3.434969e-01
5.010501e-02      3.440032e-01
5.020502e-02      3.445088e-01
5.030503e-02      3.450138e-01
5.040504e-02      3.455183e-01
5.050505e-02      3.460221e-01
5.060506e-02      3.465253e-01
5.070507e-02      3.470280e-01
5.080508e-02      3.475300e-01
5.090509e-02      3.480314e-01
5.100510e-02      3.485322e-01
5.110511e-02      3.490325e-01
5.120512e-02      3.495321e-01
5.130513e-02      3.500311e-01
5.140514e-02      3.505295e-01
5.150515e-02      3.510273e-01
5.160516e-02      3.515246e-01
5.170517e-02      3.520212e-01
5.180518e-02      3.525172e-01
5.190519e-02      3.530127e-01
5.200520e-02      3.535075e-01
5.210521e-02      3.540017e-01
5.220522e-02      3.544954e-01
5.230523e-02      3.549885e-01
5.240524e-02      3.554809e-01
5.250525e-02      3.559728e-01
5.260526e-02      3.564641e-01
5.270527e-02      3.569548e-01
5.280528e-02      3.574449e-01
5.290529e-02      3.579344e-01
5.300530e-02      3.584233e-01
5.310531e-02      3.589116e-01
5.320532e-02      3.593994e-01
5.330533e-02      3.598865e-01
5.340534e-02      3.603731e-01
5.350535e-02      3.608591e-01
5.360536e-02      3.613445e-01
5.370537e-02      3.618293e-01
5.380538e-02      3.623135e-01
5.390539e-02      3.627972e-01
5.400540e-02      3.632802e-01
5.410541e-02      3.637627e-01
5.420542e-02      3.642446e-01
5.430543e-02      3.647259e-01
5.440544e-02      3.652067e-01
5.450545e-02      3.656868e-01
5.460546e-02      3.661664e-01
5.470547e-02      3.666454e-01
5.480548e-02      3.671238e-01
5.490549e-02      3.676016e-01
5.500550e-02      3.680789e-01
5.510551e-02      3.685556e-01
5.520552e-02      3.690317e-01
5.530553e-02      3.695072e-01
5.540554e-02      3.699822e-01
5.550555e-02      3.704565e-01
5.560556e-02      3.709303e-01
5.570557e-02      3.714036e-01
5.580558e-02      3.718762e-01
5.590559e-02      3.723483e-01
5.600560e-02      3.728198e-01
5.610561e-02      3.732908e-01
5.620562e-02      3.737612e-01
5.630563e-02      3.742310e-01
5.640564e-02      3.747002e-01
5.650565e-02      3.751689e-01
5.660566e-02      3.756369e-01
5.670567e-02      3.761045e-01
5.680568e-02      3.765714e-01
5.690569e-02      3.770378e-01
5.700570e-02      3.775037e-01
5.710571e-02      3.779689e-01
5.720572e-02      3.784336e-01
5.730573e-02      3.788977e-01
5.740574e-02      3.793613e-01
5.750575e-02      3.798243e-01
5.760576e-02      3.802868e-01
5.770577e-02      3.807486e-01
5.780578e-02      3.812100e-01
5.790579e-02      3.816707e-01
5.800580e-02      3.821309e-01
5.810581e-02      3.825905e-01
5.820582e-02      3.830496e-01
5.830583e-02      3.835081e-01
5.840584e-02      3.839661e-01
5.850585e-02      3.844235e-01
5.860586e-02      3.848803e-01
5.870587e-02      3.853366e-01
5.880588e-02      3.857924e-01
5.890589e-02      3.862475e-01
5.900590e-02      3.867022e-01
5.910591e-02      3.871562e-01
5.920592e-02      3.876097e-01
5.930593e-02      3.880627e-01
5.940594e-02      3.885151e-01
5.950595e-02      3.889670e-01
5.960596e-02      3.894183e-01
5.970597e-02      3.898690e-01
5.980598e-02      3.903192e-01
5.990599e-02      3.907689e-01
6.000600e-02      3.912180e-01
6.010601e-02      3.916665e-01
6.020602e-02      3.921145e-01
6.030603e-02      3.925620e-01
6.040604e-02      3.930089e-01
6.050605e-02      3.934553e-01
6.060606e-02      3.939011e-01
6.070607e-02      3.943464e-01
6.080608e-02      3.947911e-01
6.090609e-02      3.952353e-01
6.100610e-02      3.956789e-01
6.110611e-02      3.961220e-01
6.120612e-02      3.965646e-01
6.130613e-02      3.970066e-01
6.140614e-02      3.974480e-01
6.150615e-02      3.978890e-01
6.160616e-02      3.983294e-01
6.170617e-02      3.987692e-01
6.180618e-02      3.992085e-01
6.190619e-02      3.996473e-01
6.200620e-02      4.000855e-01
6.210621e-02      4.005232e-01
6.220622e-02      4.009603e-01
6.230623e-02      4.013970e-01
6.240624e-02      4.018330e-01
6.250625e-02      4.022686e-01
6.260626e-02      4.027036e-01
6.270627e-02      4.031381e-01
6.280628e-02      4.035720e-01
6.290629e-02      4.040054e-01
6.300630e-02      4.044383e-01
6.310631e-02      4.048706e-01
6.320632e-02      4.053024e-01
6.330633e-02      4.057337e-01
6.340634e-02      4.061644e-01
6.350635e-02      4.065947e-01
6.360636e-02      4.070243e-01
6.370637e-02      4.074535e-01
6.380638e-02      4.078821e-01
6.390639e-02      4.083102e-01
6.400640e-02      4.087378e-01
6.410641e-02      4.091648e-01
6.420642e-02      4.095914e-01
6.430643e-02      4.100173e-01
6.440644e-02      4.104428e-01
6.450645e-02      4.108677e-01
6.460646e-02      4.112922e-01
6.470647e-02      4.117160e-01
6.480648e-02      4.121394e-01
6.490649e-02      4.125623e-01
6.500650e-02      4.129846e-01
6.510651e-02      4.134064e-01
6.520652e-02      4.138276e-01
6.530653e-02      4.142484e-01
6.540654e-02      4.146686e-01
6.550655e-02      4.150884e-01
6.560656e-02      4.155075e-01
6.570657e-02      4.159262e-01
6.580658e-02      4.163444e-01
6.590659e-02      4.167620e-01
6.600660e-02      4.171791e-01
6.610661e-02      4.175957e-01
6.620662e-02      4.180118e-01
6.630663e-02      4.184274e-01
6.640664e-02      4.188425e-01
6.650665e-02      4.192570e-01
6.660666e-02      4.196710e-01
6.670667e-02      4.200846e-01
6.680668e-02      4.204976e-01
6.690669e-02      4.209100e-01
6.700670e-02      4.213220e-01
6.710671e-02      4.217335e-01
6.720672e-02      4.221444e-01
6.730673e-02      4.225549e-01
6.740674e-02      4.229648e-01
6.750675e-02      4.233742e-01
6.760676e-02      4.237831e-01
6.770677e-02      4.241915e-01
6.780678e-02      4.245994e-01
6.790679e-02      4.250068e-01
6.800680e-02      4.254137e-01
6.810681e-02      4.258201e-01
6.820682e-02      4.262260e-01
6.830683e-02      4.266313e-01
6.840684e-02      4.270362e-01
6.850685e-02      4.274405e-01
6.860686e-02      4.278444e-01
6.870687e-02      4.282477e-01
6.880688e-02      4.286506e-01
6.890689e-02      4.290529e-01
6.900690e-02      4.294547e-01
6.910691e-02      4.298561e-01
6.920692e-02      4.302569e-01
6.930693e-02      4.306572e-01
6.940694e-02      4.310571e-01
6.950695e-02      4.314564e-01
6.960696e-02      4.318552e-01
6.970697e-02      4.322536e-01
6.980698e-02      4.326514e-01
6.990699e-02      4.330488e-01
7.000700e-02      4.334456e-01
7.010701e-02      4.338419e-01
7.020702e-02      4.342378e-01
7.030703e-02      4.346332e-01
7.040704e-02      4.350280e-01
7.050705e-02      4.354224e-01
7.060706e-02      4.358162e-01
7.070707e-02      4.362096e-01
7.080708e-02      4.366025e-01
7.090709e-02      4.369949e-01
7.100710e-02      4.373868e-01
7.110711e-02      4.377782e-01
7.120712e-02      4.381691e-01
7.130713e-02      4.385595e-01
7.140714e-02      4.389495e-01
7.150715e-02      4.393389e-01
7.160716e-02      4.397279e-01
7.170717e-02      4.401164e-01
7.180718e-02      4.405043e-01
7.190719e-02      4.408918e-01
7.200720e-02      4.412788e-01
7.210721e-02      4.416653e-01
7.220722e-02      4.420514e-01
7.230723e-02      4.424369e-01
7.240724e-02      4.428220e-01
7.250725e-02      4.432066e-01
7.260726e-02      4.435906e-01
7.270727e-02      4.439742e-01
7.280728e-02      4.443574e-01
7.290729e-02      4.447400e-01
7.300730e-02      4.451222e-01
7.310731e-02      4.455038e-01
7.320732e-02      4.458850e-01
7.330733e-02      4.462658e-01
7.340734e-02      4.466460e-01
7.350735e-02      4.470257e-01
7.360736e-02      4.474050e-01
7.370737e-02      4.477838e-01
7.380738e-02      4.481621e-01
7.390739e-02      4.485400e-01
7.400740e-02      4.489173e-01
7.410741e-02      4.492942e-01
7.420742e-02      4.496706e-01
7.430743e-02      4.500465e-01
7.440744e-02      4.504220e-01
7.450745e-02      4.507970e-01
7.460746e-02      4.511715e-01
7.470747e-02      4.515455e-01
7.480748e-02      4.519191e-01
7.490749e-02      4.522921e-01
7.500750e-02      4.526647e-01
7.510751e-02      4.530369e-01
7.520752e-02      4.534085e-01
7.530753e-02      4.537797e-01
7.540754e-02      4.541505e-01
7.550755e-02      4.545207e-01
7.560756e-02      4.548905e-01
7.570757e-02      4.552598e-01
7.580758e-02      4.556286e-01
7.590759e-02      4.559970e-01
7.600760e-02      4.563649e-01
7.610761e-02      4.567324e-01
7.620762e-02      4.570993e-01
7.630763e-02      4.574658e-01
7.640764e-02      4.578319e-01
7.650765e-02      4.581975e-01
7.660766e-02      4.585626e-01
7.670767e-02      4.589272e-01
7.680768e-02      4.592914e-01
7.690769e-02      4.596551e-01
7.700770e-02      4.600183e-01
7.710771e-02      4.603811e-01
7.720772e-02      4.607435e-01
7.730773e-02      4.611053e-01
7.740774e-02      4.614667e-01
7.750775e-02      4.618277e-01
7.760776e-02      4.621881e-01
7.770777e-02      4.625482e-01
7.780778e-02      4.629077e-01
7.790779e-02      4.632668e-01
7.800780e-02      4.636254e-01
7.810781e-02      4.639836e-01
7.820782e-02      4.643414e-01
7.830783e-02      4.646986e-01
7.840784e-02      4.650554e-01
7.850785e-02      4.654118e-01
7.860786e-02      4.657677e-01
7.870787e-02      4.661231e-01
7.880788e-02      4.664781e-01
7.890789e-02      4.668326e-01
7.900790e-02      4.671867e-01
7.910791e-02      4.675403e-01
7.920792e-02      4.678935e-01
7.930793e-02      4.682462e-01
7.940794e-02      4.685985e-01
7.950795e-02      4.689503e-01
7.960796e-02      4.693016e-01
7.970797e-02      4.696526e-01
7.980798e-02      4.700030e-01
7.990799e-02      4.703530e-01
8.000800e-02      4.707026e-01
8.010801e-02      4.710517e-01
8.020802e-02      4.714003e-01
8.030803e-02      4.717486e-01
8.040804e-02      4.720963e-01
8.050805e-02      4.724436e-01
8.060806e-02      4.727905e-01
8.070807e-02      4.731369e-01
8.080808e-02      4.734829e-01
8.090809e-02      4.738284e-01
8.100810e-02      4.741735e-01
8.110811e-02      4.745181e-01
8.120812e-02      4.748623e-01
8.130813e-02      4.752061e-01
8.140814e-02      4.755494e-01
8.150815e-02      4.758923e-01
8.160816e-02      4.762347e-01
8.170817e-02      4.765767e-01
8.180818e-02      4.769182e-01
8.190819e-02      4.772593e-01
8.200820e-02      4.775999e-01
8.210821e-02      4.779402e-01
8.220822e-02      4.782799e-01
8.230823e-02      4.786193e-01
8.240824e-02      4.789582e-01
8.250825e-02      4.792966e-01
8.260826e-02      4.796346e-01
8.270827e-02      4.799722e-01
8.280828e-02      4.803094e-01
8.290829e-02      4.806461e-01
8.300830e-02      4.809823e-01
8.310831e-02      4.813182e-01
8.320832e-02      4.816536e-01
8.330833e-02      4.819885e-01
8.340834e-02      4.823231e-01
8.350835e-02      4.826571e-01
8.360836e-02      4.829908e-01
8.370837e-02      4.833240e-01
8.380838e-02      4.836568e-01
8.390839e-02      4.839892e-01
8.400840e-02      4.843211e-01
8.410841e-02      4.846526e-01
8.420842e-02      4.849837e-01
8.430843e-02      4.853143e-01
8.440844e-02      4.856445e-01
8.450845e-02      4.859743e-01
8.460846e-02      4.863036e-01
8.470847e-02      4.866325e-01
8.480848e-02      4.869610e-01
8.490849e-02      4.872891e-01
8.500850e-02      4.876167e-01
8.510851e-02      4.879439e-01
8.520852e-02      4.882707e-01
8.530853e-02      4.885970e-01
8.540854e-02      4.889230e-01
8.550855e-02      4.892485e-01
8.560856e-02      4.895735e-01
8.570857e-02      4.898982e-01
8.580858e-02      4.902224e-01
8.590859e-02      4.905462e-01
8.600860e-02      4.908696e-01
8.610861e-02      4.911925e-01
8.620862e-02      4.915151e-01
8.630863e-02      4.918372e-01
8.640864e-02      4.921588e-01
8.650865e-02      4.924801e-01
8.660866e-02      4.928009e-01
8.670867e-02      4.931214e-01
8.680868e-02      4.934414e-01
8.690869e-02      4.937609e-01
8.700870e-02      4.940801e-01
8.710871e-02      4.943989e-01
8.720872e-02      4.947172e-01
8.730873e-02      4.950351e-01
